Stnno,Year,Month,Day,Rainfall_mm,Wind_mean_24Hr,Humidity,Solar_Radiation_Mjm2
48603,2012,4,4,35.2,2,na,24.48
48603,2012,4,5,0.4,2,na,26.52
48603,2012,4,6,29.4,1.3,na,16.54
48603,2012,4,7,0,1.8,na,25.66
48603,2012,4,8,0,2.1,na,25.08
48603,2012,4,9,18.8,1.5,na,22.79
48603,2012,4,10,-33.3,1.5,na,19.93
48603,2012,4,11,19,1.7,na,25.91
48603,2012,4,12,49.4,2.2,na,19.11
48603,2012,4,13,0,1.8,na,24.92
48603,2012,4,14,56.8,1.6,na,21.02
48603,2012,4,15,1,1.7,na,23.76
48603,2012,4,16,5.4,1.8,na,23.45
48603,2012,4,17,0,2.2,na,25.08
48603,2012,4,18,9.8,1.9,na,24.27
48603,2012,4,19,9.4,1.9,na,17.65
48603,2012,4,20,14.4,1.8,na,25.38
48603,2012,4,21,0.6,2.5,na,23.01
48603,2012,4,22,24,2,na,23.22
48603,2012,4,23,24.6,1.8,na,25.88
48603,2012,4,24,0,2,na,24.75
48603,2012,4,25,8,1.7,na,17.12
48603,2012,4,26,0,2.6,na,24.77
48603,2012,4,27,0,2,na,20.08
48603,2012,4,28,0.2,1.9,na,14.54
48603,2012,4,29,12.4,1.4,na,10.87
48603,2012,4,30,0,1.3,na,14.14
48603,2012,5,1,1.4,1.9,na,24.12
48603,2012,5,2,5.2,2.2,na,15.17
48603,2012,5,3,1.2,2,na,13.7
48603,2012,5,4,2.8,2.2,na,11.96
48603,2012,5,5,7.2,1.8,na,18.46
48603,2012,5,6,30.6,1.7,na,16.41
48603,2012,5,7,0,1.9,na,23.62
48603,2012,5,8,0,1.1,na,14.89
48603,2012,5,9,0,2,na,24.73
48603,2012,5,10,0,2,na,24.77
48603,2012,5,11,17.4,1.8,na,24.04
48603,2012,5,12,12,1.9,na,20.27
48603,2012,5,13,-33.3,1.8,na,20.65
48603,2012,5,14,2.4,2.2,na,17.93
48603,2012,5,15,-33.3,2,na,15.42
48603,2012,5,16,27.6,1.8,na,13.28
48603,2012,5,17,0,2.2,na,18.04
48603,2012,5,18,0,2,na,19.73
48603,2012,5,19,0,1.7,na,19.4
48603,2012,5,20,3,1.7,na,24.35
48603,2012,5,21,0,2.2,na,22.48
48603,2012,5,22,0,2.3,na,24.37
48603,2012,5,23,30,2.3,na,16.38
48603,2012,5,24,49.6,1.9,na,12.6
48603,2012,5,25,3,1.6,na,11.41
48603,2012,5,26,-33.3,1.5,na,23.45
48603,2012,5,27,2.2,2,na,20.03
48603,2012,5,28,0.6,2,na,19.82
48603,2012,5,29,14.4,1.4,na,20.66
48603,2012,5,30,1.4,1.5,na,23.2
48603,2012,5,31,2.6,1.5,na,15.63
48603,2012,6,1,0.6,1.5,na,14.48
48603,2012,6,2,3.4,1.6,na,16.24
48603,2012,6,3,0,1.6,na,23.7
48603,2012,6,4,0,1.6,na,19.94
48603,2012,6,5,10,1.8,na,16.54
48603,2012,6,6,7.8,3.6,na,19.57
48603,2012,6,7,14.2,2.5,na,14.54
48603,2012,6,8,23.8,2.4,na,22.15
48603,2012,6,9,0.2,1.2,na,14.54
48603,2012,6,10,0,2.1,na,21.95
48603,2012,6,11,0,1.3,na,20.91
48603,2012,6,12,0,1.5,na,21.35
48603,2012,6,13,0,1.4,na,23.18
48603,2012,6,14,0,1.6,na,20.4
48603,2012,6,15,0,1.5,na,23.78
48603,2012,6,16,0,1.7,na,22.82
48603,2012,6,17,1.6,1.7,na,18.69
48603,2012,6,18,0,1.4,na,19.66
48603,2012,6,19,0,1.6,na,21.09
48603,2012,6,20,0,1.5,na,20.84
48603,2012,6,21,0,1.8,na,21.9
48603,2012,6,22,1,1.5,na,22.58
48603,2012,6,23,7.8,2.3,na,21.02
48603,2012,6,24,0,1.5,na,20.62
48603,2012,6,25,0,1.4,na,19.86
48603,2012,6,26,0,1.7,na,21.35
48603,2012,6,27,0,1.5,na,22.57
48603,2012,6,28,3.4,1.6,na,19.53
48603,2012,6,29,0,1.7,na,24.46
48603,2012,6,30,0.2,1.5,na,18.42
48603,2012,7,1,0,1.5,na,15.65
48603,2012,7,2,0.6,1.9,na,10.5
48603,2012,7,3,55,1.7,na,11.88
48603,2012,7,4,29.4,1.7,na,8.4
48603,2012,7,5,20.4,1.7,na,15.15
48603,2012,7,6,-33.3,1.4,na,21.05
48603,2012,7,7,27.2,1.7,na,17.94
48603,2012,7,8,4.2,1.8,na,18.32
48603,2012,7,9,5.2,1.7,na,15.23
48603,2012,7,10,41.4,1.6,na,21.57
48603,2012,7,11,8.6,2,na,11.99
48603,2012,7,12,0,1.1,na,20.9
48603,2012,7,13,0.2,1.6,na,23.27
48603,2012,7,14,4.2,1.7,na,11.1
48603,2012,7,15,0,1.8,na,19.74
48603,2012,7,16,5.8,1.9,na,23.47
48603,2012,7,17,0,1.9,na,21.45
48603,2012,7,18,2,1.6,na,18.54
48603,2012,7,19,15.6,1.4,na,10.64
48603,2012,7,20,0,1.1,na,21.31
48603,2012,7,21,28.8,1.6,na,22.62
48603,2012,7,22,-33.3,1.4,na,18.38
48603,2012,7,23,2.2,1.5,na,17.5
48603,2012,7,24,5.2,3,na,17.28
48603,2012,7,25,0,1.3,na,20.64
48603,2012,7,26,0,1.4,na,18.75
48603,2012,7,27,0,1.4,na,20.8
48603,2012,7,28,0,1.3,na,13.19
48603,2012,7,29,0,1.2,na,18.7
48603,2012,7,30,0,1.2,na,16.26
48603,2012,7,31,0,1.6,na,17.91
48603,2012,8,1,0,1.7,na,19.56
48603,2012,8,2,3,1.8,na,15.57
48603,2012,8,3,3,1.2,na,19.11
48603,2012,8,4,0,1.9,na,25.07
48603,2012,8,5,0,1.5,na,23.81
48603,2012,8,6,33.6,1.8,na,24.91
48603,2012,8,7,-33.3,1.9,na,23.29
48603,2012,8,8,0,1.5,na,22.09
48603,2012,8,9,0,1.6,na,18.03
48603,2012,8,10,0,1.7,na,19.62
48603,2012,8,11,0,1.6,na,21.7
48603,2012,8,12,0,1.3,na,18.19
48603,2012,8,13,0,1.7,na,23.13
48603,2012,8,14,0,1.7,na,22.53
48603,2012,8,15,0,1.6,na,25.39
48603,2012,8,16,-33.3,1.6,na,21.81
48603,2012,8,17,30.2,1.3,na,9.16
48603,2012,8,18,-33.3,1.5,na,18.9
48603,2012,8,19,0,1.6,na,23.65
48603,2012,8,20,0,1.7,na,18.19
48603,2012,8,21,-33.3,1.6,na,21.09
48603,2012,8,22,10,2.6,na,20.92
48603,2012,8,23,1.2,2.1,na,18.27
48603,2012,8,24,68.8,1.9,na,11.05
48603,2012,8,25,0,1.4,na,20.6
48603,2012,8,26,5.4,1.3,na,14.69
48603,2012,8,27,41,1.7,na,13.09
48603,2012,8,28,3.2,2.3,na,9.58
48603,2012,8,29,0,1,na,17.35
48603,2012,8,30,0,1.3,na,23.81
48603,2012,8,31,0,1.4,na,23.23
48603,2012,9,1,0,1.6,na,22.42
48603,2012,9,2,0,1.4,na,21.31
48603,2012,9,3,0,1.2,na,20.64
48603,2012,9,4,0,1.7,na,23.85
48603,2012,9,5,21.6,1.9,na,10.36
48603,2012,9,6,13.2,1.5,na,8.49
48603,2012,9,7,0,1.2,na,19.05
48603,2012,9,8,138.4,1.1,na,9.76
48603,2012,9,9,0,1.5,na,25.74
48603,2012,9,10,2.2,1.8,na,21.44
48603,2012,9,11,0.6,2.2,na,15.22
48603,2012,9,12,95.4,1.8,na,17.97
48603,2012,9,13,58.8,2,na,7.21
48603,2012,9,14,7.6,1.7,na,12.62
48603,2012,9,15,5.8,1.6,na,15.61
48603,2012,9,16,14.4,0.9,na,12.37
48603,2012,9,17,0,1.3,na,23.76
48603,2012,9,18,12,1.6,na,20.81
48603,2012,9,19,4.8,1.6,na,17.3
48603,2012,9,20,3.6,1.8,na,15.25
48603,2012,9,21,8.4,1.9,na,24.03
48603,2012,9,22,0.2,2.2,na,21.83
48603,2012,9,23,0.4,1.8,na,23.11
48603,2012,9,24,20.8,1.3,na,9.87
48603,2012,9,25,20.8,1.6,na,12.54
48603,2012,9,26,36.4,1.6,na,7.35
48603,2012,9,27,21.4,1.5,na,14.25
48603,2012,9,28,9,1.5,na,11.33
48603,2012,9,29,0,1.1,na,18.43
48603,2012,9,30,0,1.4,na,23.86
48603,2012,10,1,0,1.3,na,18.23
48603,2012,10,2,0,1.5,na,20.34
48603,2012,10,3,0,1.7,na,21.71
48603,2012,10,4,56.4,1.4,na,14.26
48603,2012,10,5,5.2,1.9,na,17.35
48603,2012,10,6,4,1.7,na,18.43
48603,2012,10,7,1.6,1.3,na,7.58
48603,2012,10,8,0,1.8,na,-1.11
48603,2012,10,9,0,1.7,na,22.79
48603,2012,10,10,82.4,1.4,na,17.95
48603,2012,10,11,0.8,1.4,na,15.8
48603,2012,10,12,7.6,0.9,na,22.08
48603,2012,10,13,13.4,1.5,na,18.01
48603,2012,10,14,0.6,1.1,na,20.12
48603,2012,10,15,0.8,1.6,na,18
48603,2012,10,16,56.6,1.3,na,12.39
48603,2012,10,17,1.4,1.4,na,22.13
48603,2012,10,18,0,1.5,na,18.16
48603,2012,10,19,0,1.8,na,13.36
48603,2012,10,20,0,1.9,na,19.65
48603,2012,10,21,3.8,1,na,11.51
48603,2012,10,22,-33.3,1.6,na,9.89
48603,2012,10,23,0,1.6,na,16.5
48603,2012,10,24,0,1.7,na,17.73
48603,2012,10,25,0.2,1.7,na,17.1
48603,2012,10,26,19,1.6,na,21.18
48603,2012,10,27,0,1.5,na,23.7
48603,2012,10,28,0,1.7,na,25.68
48603,2012,10,29,0,1.6,na,23.06
48603,2012,10,30,-33.3,1.4,na,18.86
48603,2012,10,31,3.4,1,na,16.92
48603,2012,11,1,0,1.2,na,19.32
48603,2012,11,2,0,1.6,na,21.71
48603,2012,11,3,11.6,1.1,na,18.42
48603,2012,11,4,76.4,1.5,na,16.57
48603,2012,11,5,0,1.3,na,12.75
48603,2012,11,6,0,1.4,na,20.55
48603,2012,11,7,0,1.7,na,22.99
48603,2012,11,8,3.4,1.6,na,17.75
48603,2012,11,9,0,1,na,16.08
48603,2012,11,10,8.6,1.4,na,21.46
48603,2012,11,11,40.6,1.4,na,14.79
48603,2012,11,12,0.6,1.2,na,18.85
48603,2012,11,13,0,1.9,na,23.37
48603,2012,11,14,0,1.7,na,21.28
48603,2012,11,15,0,1.2,na,22.01
48603,2012,11,16,0,1.6,na,24.5
48603,2012,11,17,12.4,1.2,na,17.1
48603,2012,11,18,1.8,1.4,na,17.77
48603,2012,11,19,1,1.5,na,11.92
48603,2012,11,20,6.4,1.5,na,22.19
48603,2012,11,21,0,1.4,na,15.63
48603,2012,11,22,0,1.4,na,19.94
48603,2012,11,23,14.6,1,na,12.53
48603,2012,11,24,85.2,1.4,na,11.06
48603,2012,11,25,0.2,1.3,na,19.05
48603,2012,11,26,64.8,1.1,na,18.22
48603,2012,11,27,0.6,1.3,na,16.28
48603,2012,11,28,17,1.2,na,16.92
48603,2012,11,29,10.6,1.5,na,20.49
48603,2012,11,30,0,1.1,na,16.63
48603,2012,12,1,31.8,1.6,na,15
48603,2012,12,2,2,1.5,na,15.91
48603,2012,12,3,0,1.9,na,22.78
48603,2012,12,4,0,1.8,na,21.18
48603,2012,12,5,0,1.4,na,17.58
48603,2012,12,6,0,1.5,na,16.82
48603,2012,12,7,0,1.9,na,20.95
48603,2012,12,8,0,1.6,na,22.08
48603,2012,12,9,21.6,1.7,na,19.88
48603,2012,12,10,0.8,1.1,na,15.62
48603,2012,12,11,2.6,1,na,-1.11
48603,2012,12,12,2.2,1.3,na,21.81
48603,2012,12,13,0,1.8,na,16.2
48603,2012,12,14,14.2,1.7,na,14.7
48603,2012,12,15,1,1.4,na,16.87
48603,2012,12,16,-33.3,1.7,na,13.38
48603,2012,12,17,-33.3,1.9,na,8.71
48603,2012,12,18,2,2,na,16.63
48603,2012,12,19,-33.3,2.3,na,14.6
48603,2012,12,20,0,2.2,na,14.8
48603,2012,12,21,0.4,2.3,na,15.18
48603,2012,12,22,2.8,1.8,na,14.64
48603,2012,12,23,1.6,2.6,na,16.92
48603,2012,12,24,1,2.6,na,8.93
48603,2012,12,25,0.8,2,na,13.49
48603,2012,12,26,-33.3,2.8,na,20.31
48603,2012,12,27,0,2.4,na,15.94
48603,2012,12,28,0,2.4,na,21.74
48603,2012,12,29,0,1.9,na,21.89
48603,2012,12,30,29.6,1.4,na,13.85
48603,2012,12,31,12.6,2,na,4.81
48603,2013,1,1,-33.3,2.1,na,10.4
48603,2013,1,2,11.4,1.7,na,11.64
48603,2013,1,3,7.6,0.8,na,4.41
48603,2013,1,4,0,2.4,na,19.8
48603,2013,1,5,0,1.6,na,23.12
48603,2013,1,6,0,1.4,na,16.36
48603,2013,1,7,0,1.1,na,13.73
48603,2013,1,8,0,1,na,11
48603,2013,1,9,-33.3,1.2,na,8.3
48603,2013,1,10,1,1.1,na,20.51
48603,2013,1,11,0,1.5,na,21.53
48603,2013,1,12,0,1.3,na,22.39
48603,2013,1,13,0,1.5,na,22.75
48603,2013,1,14,0,1.6,na,20.92
48603,2013,1,15,0,1.4,na,20.43
48603,2013,1,16,0,2.2,na,21.63
48603,2013,1,17,0,2.8,na,21.08
48603,2013,1,18,0,2.9,na,22.56
48603,2013,1,19,0,2.7,na,16.81
48603,2013,1,20,0,2.7,na,24.32
48603,2013,1,21,0,2.5,na,19.84
48603,2013,1,22,0,2.6,na,21.65
48603,2013,1,23,0,1.2,na,17.4
48603,2013,1,24,0,1.4,na,15.89
48603,2013,1,25,0,2,na,18.49
48603,2013,1,26,0,1.7,na,24.25
48603,2013,1,27,0,1.7,na,23.34
48603,2013,1,28,0,2.6,na,24.81
48603,2013,1,29,0,2.5,na,22.33
48603,2013,1,30,0,2.7,na,21.42
48603,2013,1,31,6.2,2.3,na,22.17
48603,2013,2,1,0,3,na,22.78
48603,2013,2,2,0,3.1,na,24.76
48603,2013,2,3,-33.3,2.3,na,14.17
48603,2013,2,4,0,2.5,na,18.71
48603,2013,2,5,0,2.3,na,23.49
48603,2013,2,6,0,2.3,na,24.09
48603,2013,2,7,12.6,1.1,na,15.25
48603,2013,2,8,0,1.2,na,16.52
48603,2013,2,9,0,2.5,na,-1.11
48603,2013,2,10,0,3.1,na,23.62
48603,2013,2,11,0,3.1,na,25.13
48603,2013,2,12,-33.3,2.1,na,9.94
48603,2013,2,13,0,2.5,na,19.25
48603,2013,2,14,0,2.4,na,22.48
48603,2013,2,15,5.2,1.5,na,21.64
48603,2013,2,16,0,2.7,na,19
48603,2013,2,17,14,1.5,na,15.35
48603,2013,2,18,0,2,na,24.9
48603,2013,2,19,0,1.9,na,22.8
48603,2013,2,20,0,2,na,25.09
48603,2013,2,21,0,2.3,na,23.05
48603,2013,2,22,0,1.6,na,13.92
48603,2013,2,23,1.4,2.2,na,14.83
48603,2013,2,24,10.4,1.2,na,9.8
48603,2013,2,25,15.4,1.5,na,7.87
48603,2013,2,26,19.8,1.6,na,3.55
48603,2013,2,27,2,1.5,na,17.76
48603,2013,2,28,6.2,1.6,na,15.5
48603,2013,3,1,4.4,1.4,na,19.65
48603,2013,3,2,0,1.3,na,18.1
48603,2013,3,3,0,1.5,na,19.25
48603,2013,3,4,0,2.8,na,23.96
48603,2013,3,5,0,3.1,na,22.94
48603,2013,3,6,0,2.7,na,23.23
48603,2013,3,7,0,1.9,na,16.27
48603,2013,3,8,0,2.3,na,22.26
48603,2013,3,9,0,1.4,na,19.58
48603,2013,3,10,0,1.6,na,18.47
48603,2013,3,11,0,1.6,na,22.96
48603,2013,3,12,0,1.9,na,22.06
48603,2013,3,13,0,2,na,24.55
48603,2013,3,14,0,2,na,23.57
48603,2013,3,15,13,1.7,na,21.85
48603,2013,3,16,19.8,1.5,na,19.03
48603,2013,3,17,0,1.9,na,26.72
48603,2013,3,18,0,1.7,na,23.8
48603,2013,3,19,0,1.9,na,24.51
48603,2013,3,20,0,1.7,na,27.23
48603,2013,3,21,5.6,1.6,na,23.77
48603,2013,3,22,3.4,1.5,na,19.32
48603,2013,3,23,0,1.6,na,23.23
48603,2013,3,24,0,1.7,na,26.4
48603,2013,3,25,0,1.8,na,25.16
48603,2013,3,26,0,1.8,na,21.7
48603,2013,3,27,5.6,1.5,na,21.63
48603,2013,3,28,0,1.7,na,20.13
48603,2013,3,29,0,1.8,na,25.33
48603,2013,3,30,0,2,na,25.7
48603,2013,3,31,0,1.8,na,20.64
48603,2013,4,1,9.6,1.9,na,23.24
48603,2013,4,2,27.4,1.6,na,20.64
48603,2013,4,3,0.4,1.5,na,20.35
48603,2013,4,4,0,1.8,na,19.34
48603,2013,4,5,5.6,2.4,na,17.38
48603,2013,4,6,-33.3,2.9,na,15.36
48603,2013,4,7,0,2.2,na,21.32
48603,2013,4,8,0,1.9,na,-1.11
48603,2013,4,9,9.4,1.4,na,16.83
48603,2013,4,10,8.6,1.3,na,14.84
48603,2013,4,11,6,1.3,na,19.05
48603,2013,4,12,0,2.7,na,22.18
48603,2013,4,13,1.2,1.2,na,13.35
48603,2013,4,14,0,1.6,na,16.75
48603,2013,4,15,0,2,na,24.67
48603,2013,4,16,15.2,2,na,25.36
48603,2013,4,17,39.2,1.5,na,6.71
48603,2013,4,18,0,1.6,na,24.71
48603,2013,4,19,0,1.9,na,23.76
48603,2013,4,20,0,1.5,na,25.37
48603,2013,4,21,-33.3,1.8,na,16.15
48603,2013,4,22,0,1.5,na,22.62
48603,2013,4,23,33,1.8,na,18.25
48603,2013,4,24,36.6,1.9,na,23.95
48603,2013,4,25,1.6,1.7,na,24.08
48603,2013,4,26,0.2,1.4,na,21.5
48603,2013,4,27,1.8,1.9,na,22.28
48603,2013,4,28,0.2,1.7,na,26.87
48603,2013,4,29,1.6,1.9,na,25.69
48603,2013,4,30,2.8,1.8,na,15.97
48603,2013,5,1,7.4,2.1,na,21.8
48603,2013,5,2,13.8,2.2,na,26.18
48603,2013,5,3,0,2,na,17.4
48603,2013,5,4,-33.3,1.7,na,18.28
48603,2013,5,5,12.2,1.6,na,18.37
48603,2013,5,6,26.4,1.3,na,16.16
48603,2013,5,7,5,1.1,na,20.94
48603,2013,5,8,-33.3,1.7,na,23.72
48603,2013,5,9,17,1.6,na,23.65
48603,2013,5,10,1.6,1.6,na,23.36
48603,2013,5,11,0,1.7,na,24.31
48603,2013,5,12,0,1.7,na,18.06
48603,2013,5,13,0,1.7,na,24.06
48603,2013,5,14,-33.3,1.6,na,16.38
48603,2013,5,15,0,2.1,na,19.75
48603,2013,5,16,0,1.7,na,23.24
48603,2013,5,17,0,1.7,na,13.36
48603,2013,5,18,0,1.9,na,21.82
48603,2013,5,19,3.8,1.6,na,22.83
48603,2013,5,20,5,1.2,na,13.71
48603,2013,5,21,0,2,na,22.66
48603,2013,5,22,0,2.1,na,24.12
48603,2013,5,23,0,2,na,20.19
48603,2013,5,24,0.2,2,na,17.47
48603,2013,5,25,0,2,na,20.13
48603,2013,5,26,0,1.4,na,20.74
48603,2013,5,27,0,1.6,na,25
48603,2013,5,28,1.2,1.4,na,17.29
48603,2013,5,29,0,1.6,na,21.93
48603,2013,5,30,1.4,2.1,na,18.75
48603,2013,5,31,0,2,na,20.53
48603,2013,6,1,0,1.4,na,21.1
48603,2013,6,2,26.2,1.5,na,9.5
48603,2013,6,3,2.8,1.5,na,22.4
48603,2013,6,4,0,1.6,na,19.99
48603,2013,6,5,0.6,1.8,na,-1.11
48603,2013,6,6,1.6,1.3,na,17.4
48603,2013,6,7,0,1.7,na,21.04
48603,2013,6,8,0,1.3,na,23.87
48603,2013,6,9,78.2,2.1,na,15.68
48603,2013,6,10,1.2,3,na,20.56
48603,2013,6,11,40.8,2.9,na,19.24
48603,2013,6,12,13,2.1,na,13.39
48603,2013,6,13,16,2,na,7.78
48603,2013,6,14,0,1.5,na,19.88
48603,2013,6,15,0,1.4,na,17.66
48603,2013,6,16,31.4,1.7,na,9.11
48603,2013,6,17,5,2.2,na,21.62
48603,2013,6,18,24,2.1,na,22
48603,2013,6,19,29,1.7,na,13.68
48603,2013,6,20,0,1.6,na,20.72
48603,2013,6,21,0,1.2,na,19.43
48603,2013,6,22,0,1.3,na,17.71
48603,2013,6,23,0,1.4,na,21.19
48603,2013,6,24,0,1.2,na,19.3
48603,2013,6,25,0,1.5,na,20.58
48603,2013,6,26,-33.3,1.9,na,19.42
48603,2013,6,27,-33.3,1.7,na,18.82
48603,2013,6,28,0,2.1,na,22.97
48603,2013,6,29,0,1.5,na,23.02
48603,2013,6,30,9.4,1.6,na,23.79
48603,2013,7,1,9.6,1.5,na,14.76
48603,2013,7,2,0.2,1.7,na,17.86
48603,2013,7,3,21.8,1.9,na,19.08
48603,2013,7,4,13.8,2.2,na,13.34
48603,2013,7,5,0,1.2,na,19.68
48603,2013,7,6,1.6,1.4,na,18.51
48603,2013,7,7,-33.3,1.3,na,15.21
48603,2013,7,8,0.2,1.2,na,5.95
48603,2013,7,9,19.8,1.3,na,19.25
48603,2013,7,10,-33.3,1.9,na,22.79
48603,2013,7,11,0,1.7,na,17.89
48603,2013,7,12,0,1.5,na,25.37
48603,2013,7,13,5.2,1.7,na,19.09
48603,2013,7,14,-33.3,2.1,na,14.02
48603,2013,7,15,0,1.2,na,12.01
48603,2013,7,16,-33.3,1.2,na,5.98
48603,2013,7,17,8,1.2,na,17.96
48603,2013,7,18,0,1.7,na,20.42
48603,2013,7,19,-33.3,1,na,8.26
48603,2013,7,20,0,1.2,na,17.33
48603,2013,7,21,0,1.3,na,19.18
48603,2013,7,22,0,1.5,na,21.64
48603,2013,7,23,0,1.2,na,12.72
48603,2013,7,24,0,1.2,na,20.38
48603,2013,7,25,0,1.5,na,23.5
48603,2013,7,26,-33.3,1.5,na,23.35
48603,2013,7,27,0,1.3,na,21.65
48603,2013,7,28,0,1.2,na,16.21
48603,2013,7,29,0,1.6,na,18.37
48603,2013,7,30,0,1.5,na,25.41
48603,2013,7,31,15.8,2,na,20.65
48603,2013,8,1,1.6,1.6,na,14.53
48603,2013,8,2,13.2,1.5,na,9.87
48603,2013,8,3,0,1.6,na,20.99
48603,2013,8,4,2.4,1.8,na,21.83
48603,2013,8,5,8.2,1.7,na,19.29
48603,2013,8,6,0.4,2.3,na,21.95
48603,2013,8,7,3.2,1.3,na,17.2
48603,2013,8,8,1.2,1.6,na,13.36
48603,2013,8,9,-33.3,1.3,na,17.31
48603,2013,8,10,1.8,1,na,15.69
48603,2013,8,11,-33.3,2.2,na,23.07
48603,2013,8,12,3.2,1.2,na,20.27
48603,2013,8,13,0,1.3,na,15.82
48603,2013,8,14,-33.3,1,na,14.87
48603,2013,8,15,6.8,1.1,na,8.64
48603,2013,8,16,0,1.5,na,22.82
48603,2013,8,17,0,1.8,na,23.98
48603,2013,8,18,0,2.2,na,24.96
48603,2013,8,19,0,1.7,na,24.14
48603,2013,8,20,1.4,1.7,na,20.71
48603,2013,8,21,0.2,1.4,na,20.6
48603,2013,8,22,0,1.6,na,23.03
48603,2013,8,23,0,1.5,na,20.69
48603,2013,8,24,0,1.6,na,24.58
48603,2013,8,25,0,1.1,na,11.44
48603,2013,8,26,0.4,1.5,na,16.96
48603,2013,8,27,0.2,1.4,na,21.23
48603,2013,8,28,7.2,1.4,na,11.51
48603,2013,8,29,2,1.1,na,17.36
48603,2013,8,30,0,1.2,na,16.45
48603,2013,8,31,14,1.6,na,19.25
48603,2013,9,1,66,1.8,na,21.37
48603,2013,9,2,0.8,1,na,20.51
48603,2013,9,3,1.2,1.6,na,21.86
48603,2013,9,4,9.8,2.3,na,24.69
48603,2013,9,5,20.4,2.1,na,21.39
48603,2013,9,6,46.4,1.8,na,18.81
48603,2013,9,7,5.8,2,na,16.19
48603,2013,9,8,6.8,1.6,na,18.11
48603,2013,9,9,5.8,1.9,na,14.45
48603,2013,9,10,38.2,1.5,na,8.77
48603,2013,9,11,40,2.1,na,6.81
48603,2013,9,12,0.6,1.9,na,17.94
48603,2013,9,13,2.8,1.7,na,18.98
48603,2013,9,14,0.4,1.7,na,15.79
48603,2013,9,15,0,1.4,na,19.19
48603,2013,9,16,0,1.4,na,22.6
48603,2013,9,17,0,1.5,na,20.97
48603,2013,9,18,0,1.6,na,17.15
48603,2013,9,19,0,1.6,na,19.41
48603,2013,9,20,1.6,1.8,na,20.06
48603,2013,9,21,0,1.4,na,22.98
48603,2013,9,22,0,1.9,na,23.02
48603,2013,9,23,0,2.2,na,21.08
48603,2013,9,24,0,1.6,na,18.88
48603,2013,9,25,0,1.5,na,21.66
48603,2013,9,26,-33.3,1.6,na,15.68
48603,2013,9,27,1.4,1.5,na,8.53
48603,2013,9,28,6.4,1.6,na,16.33
48603,2013,9,29,7.6,1.4,na,10
48603,2013,9,30,9.4,1.2,na,9.81
48603,2013,10,1,11.2,1.7,na,15.87
48603,2013,10,2,8.4,1.8,na,21.05
48603,2013,10,3,14.8,1.6,na,16.75
48603,2013,10,4,0,2,na,21.94
48603,2013,10,5,25.2,1.4,na,9.26
48603,2013,10,6,8.4,2.3,na,16.01
48603,2013,10,7,16.9,-1.1,na,-1.11
48603,2013,10,8,13,2.2,na,18.83
48603,2013,10,9,0,1.4,na,20.8
48603,2013,10,10,0,1.8,na,25.1
48603,2013,10,11,4.4,1.5,na,25.4
48603,2013,10,12,11.8,1.8,na,19.38
48603,2013,10,13,10.6,1.8,na,16.51
48603,2013,10,14,9.2,1.5,na,12.24
48603,2013,10,15,34.2,2.3,na,19.14
48603,2013,10,16,1,1.8,na,20.67
48603,2013,10,17,32.8,1.6,na,24.2
48603,2013,10,18,3.4,1.6,na,22.03
48603,2013,10,19,110.6,1.7,na,11.21
48603,2013,10,20,4.2,1.3,na,14.05
48603,2013,10,21,17.8,1.8,na,10.54
48603,2013,10,22,13,1.1,na,15.91
48603,2013,10,23,9.4,1.1,na,-1.11
48603,2013,10,24,9.6,1.1,na,16.37
48603,2013,10,25,-33.3,1.6,na,20.16
48603,2013,10,26,0.2,1.6,na,16.75
48603,2013,10,27,2,1,na,11.01
48603,2013,10,28,41.8,2.1,na,21.23
48603,2013,10,29,-33.3,1.3,na,18.6
48603,2013,10,30,1.8,1.4,na,21.39
48603,2013,10,31,15.6,1.2,na,19.07
48603,2013,11,1,0,1.6,na,20.52
48603,2013,11,2,0,1.5,na,23
48603,2013,11,3,2.2,1.4,na,18.55
48603,2013,11,4,0,1.8,na,21.8
48603,2013,11,5,0,1.8,na,21.5
48603,2013,11,6,0,1.4,na,16.49
48603,2013,11,7,0,1.1,na,15.97
48603,2013,11,8,0.2,1.5,na,19.97
48603,2013,11,9,1.4,1.8,na,18.9
48603,2013,11,10,0.4,1.7,na,18.59
48603,2013,11,11,6.4,1.2,na,14.26
48603,2013,11,12,2,1.3,na,19.2
48603,2013,11,13,22.2,1.2,na,13.91
48603,2013,11,14,3,1.2,na,21.67
48603,2013,11,15,0,1.1,na,21.46
48603,2013,11,16,6.6,1.6,na,-1.11
48603,2013,11,17,0,1.3,na,18.92
48603,2013,11,18,0.2,1.6,na,19.23
48603,2013,11,19,2.6,1.5,na,18.6
48603,2013,11,20,15.8,1.3,na,3.15
48603,2013,11,21,-33.3,1.3,na,8.06
48603,2013,11,22,16.2,1.5,na,6.92
48603,2013,11,23,10.6,1.7,na,21.12
48603,2013,11,24,-33.3,1.9,na,18.91
48603,2013,11,25,21.2,1.5,na,17.25
48603,2013,11,26,0,1.7,na,22.39
48603,2013,11,27,0,1.3,na,11.92
48603,2013,11,28,11,1.8,na,16.32
48603,2013,11,29,2.6,2.3,na,13.92
48603,2013,11,30,0,2.4,na,9.3
48603,2013,12,1,1.2,1.6,na,15.7
48603,2013,12,2,-33.3,1.5,na,9.74
48603,2013,12,3,3.8,0.6,na,5.04
48603,2013,12,4,8.6,0.7,na,4.66
