Stnno,Year,Month,Day,Rainfall_mm,Wind_mean_24Hr,Humidity,Solar_Radiation_Mjm2
48648,2012,1,29,0.0,1.0,na,na
48648,2012,1,30,12.4,1.2,na,na
48648,2012,1,31,0.4,1.0,na,na
48648,2012,2,1,0.0,1.4,na,na
48648,2012,2,2,1.2,1.0,na,na
48648,2012,2,3,40.6,1.0,na,na
48648,2012,2,4,0.0,0.8,na,na
48648,2012,2,5,3.4,1.1,na,na
48648,2012,2,6,0.0,1.0,na,na
48648,2012,2,7,17.6,0.9,na,na
48648,2012,2,8,0.0,1.2,na,na
48648,2012,2,9,0.0,1.2,na,na
48648,2012,2,10,0.0,1.2,na,na
48648,2012,2,11,22.4,1.0,na,na
48648,2012,2,12,15.0,1.1,na,na
48648,2012,2,13,47.4,1.2,na,na
48648,2012,2,14,0.4,1.0,na,na
48648,2012,2,15,61.2,1.2,na,na
48648,2012,2,16,0.0,1.2,na,na
48648,2012,2,17,0.2,1.3,na,na
48648,2012,2,18,8.4,1.0,na,na
48648,2012,2,19,-33.3,1.2,na,na
48648,2012,2,20,0.2,1.1,na,na
48648,2012,2,21,0.0,1.3,na,na
48648,2012,2,22,2.6,0.9,na,na
48648,2012,2,23,17.4,1.2,na,na
48648,2012,2,24,42.0,1.2,na,na
48648,2012,2,25,0.2,1.0,na,na
48648,2012,2,26,38.6,1.2,na,na
48648,2012,2,27,0.0,1.8,na,na
48648,2012,2,28,0.0,1.1,na,na
48648,2012,2,29,45.2,1.5,na,na
48648,2012,3,1,12.2,0.9,na,na
48648,2012,3,2,65.8,1.2,na,na
48648,2012,3,3,2.0,0.9,na,na
48648,2012,3,4,0.0,1.1,na,na
48648,2012,3,5,0.4,1.2,na,na
48648,2012,3,6,0.8,1.1,na,na
48648,2012,3,7,85.4,1.1,na,na
48648,2012,3,8,2.8,0.9,na,na
48648,2012,3,9,0.0,1.6,na,na
48648,2012,3,10,1.2,1.1,na,na
48648,2012,3,11,38.4,0.9,na,na
48648,2012,3,12,0.6,0.9,na,na
48648,2012,3,13,12.2,0.9,na,na
48648,2012,3,14,-33.3,0.9,na,na
48648,2012,3,15,9.6,1.1,na,na
48648,2012,3,16,0.0,1.1,na,na
48648,2012,3,17,0.0,1.1,na,na
48648,2012,3,18,0.0,1.2,na,na
48648,2012,3,19,0.0,1.0,na,na
48648,2012,3,20,0.0,1.3,na,na
48648,2012,3,21,0.0,1.4,na,na
48648,2012,3,22,0.0,1.3,na,na
48648,2012,3,23,0.0,1.2,na,na
48648,2012,3,24,0.0,0.9,na,na
48648,2012,3,25,0.2,1.2,na,na
48648,2012,3,26,7.0,1.2,na,na
48648,2012,3,27,4.2,1.4,na,na
48648,2012,3,28,0.0,1.0,na,na
48648,2012,3,29,15.2,1.3,na,na
48648,2012,3,30,4.2,1.4,na,na
48648,2012,3,31,0.6,1.2,na,na
48648,2012,4,1,3.8,1.6,na,na
48648,2012,4,2,1.0,1.2,na,na
48648,2012,4,3,33.2,1.1,na,na
48648,2012,4,4,0.0,1.1,na,na
48648,2012,4,5,0.0,1.2,na,na
48648,2012,4,6,0.6,1.2,na,na
48648,2012,4,7,24.0,1.0,na,na
48648,2012,4,8,3.4,1.2,na,na
48648,2012,4,9,16.6,1.1,na,na
48648,2012,4,10,1.4,1.3,na,na
48648,2012,4,11,21.6,1.2,na,na
48648,2012,4,12,0.0,1.3,na,na
48648,2012,4,13,5.8,1.5,na,na
48648,2012,4,14,4.0,1.1,na,na
48648,2012,4,15,23.8,0.8,na,na
48648,2012,4,16,31.2,1.2,na,na
48648,2012,4,17,24.2,1.2,na,na
48648,2012,4,18,13.2,1.3,na,na
48648,2012,4,19,3.4,1.2,na,na
48648,2012,4,20,8.0,0.9,na,na
48648,2012,4,21,0.0,1.4,na,na
48648,2012,4,22,0.2,1.3,na,na
48648,2012,4,23,0.2,1.5,na,na
48648,2012,4,24,4.2,1.3,na,na
48648,2012,4,25,0.0,1.3,na,na
48648,2012,4,26,1.0,1.6,na,na
48648,2012,4,27,0.0,1.5,na,na
48648,2012,4,28,0.0,1.2,na,na
48648,2012,4,29,0.0,1.6,na,na
48648,2012,4,30,0.0,1.3,na,na
48648,2012,5,1,89.0,1.3,na,na
48648,2012,5,2,53.4,1.2,na,na
48648,2012,5,3,0.0,1.4,na,na
48648,2012,5,4,-33.3,1.5,na,na
48648,2012,5,5,-33.3,1.3,na,na
48648,2012,5,6,100.4,1.0,na,na
48648,2012,5,7,0.6,1.4,na,na
48648,2012,5,8,0.0,1.1,na,na
48648,2012,5,9,0.2,1.2,na,na
48648,2012,5,10,2.8,1.1,na,na
48648,2012,5,11,2.8,1.0,na,na
48648,2012,5,12,3.2,1.0,na,na
48648,2012,5,13,0.0,1.5,na,na
48648,2012,5,14,0.0,1.4,na,na
48648,2012,5,15,0.0,1.5,na,na
48648,2012,5,16,3.4,1.6,na,na
48648,2012,5,17,0.0,1.2,na,na
48648,2012,5,18,0.0,1.2,na,na
48648,2012,5,19,-33.3,1.3,na,na
48648,2012,5,20,1.6,1.1,na,na
48648,2012,5,21,0.0,1.1,na,na
48648,2012,5,22,0.0,1.5,na,na
48648,2012,5,23,7.6,0.9,na,na
48648,2012,5,24,4.4,1.1,na,na
48648,2012,5,25,-33.3,1.2,na,na
48648,2012,5,26,0.0,1.2,na,na
48648,2012,5,27,0.0,1.4,na,na
48648,2012,5,28,0.0,1.2,na,na
48648,2012,5,29,0.0,1.5,na,na
48648,2012,5,30,41.0,1.2,na,na
48648,2012,5,31,2.4,1.3,na,na
48648,2012,6,1,1.2,1.5,na,na
48648,2012,6,2,0.0,1.3,na,na
48648,2012,6,3,0.0,1.3,na,na
48648,2012,6,4,0.0,1.0,na,na
48648,2012,6,5,8.0,1.6,na,na
48648,2012,6,6,0.0,1.6,na,na
48648,2012,6,7,0.0,1.1,na,na
48648,2012,6,8,0.0,1.9,na,na
48648,2012,6,9,0.6,2.0,na,na
48648,2012,6,10,0.0,1.2,na,na
48648,2012,6,11,0.0,1.3,na,na
48648,2012,6,12,0.0,1.2,na,na
48648,2012,6,13,0.0,1.4,na,na
48648,2012,6,14,0.0,1.1,na,na
48648,2012,6,15,0.0,1.0,na,na
48648,2012,6,16,0.0,0.9,na,na
48648,2012,6,17,6.6,1.1,na,na
48648,2012,6,18,0.0,1.4,na,na
48648,2012,6,19,0.0,1.2,na,na
48648,2012,6,20,0.0,1.2,na,na
48648,2012,6,21,0.0,1.3,na,na
48648,2012,6,22,0.0,1.3,na,na
48648,2012,6,23,0.4,1.1,na,na
48648,2012,6,24,0.0,1.7,na,na
48648,2012,6,25,0.0,1.2,na,na
48648,2012,6,26,-33.3,1.3,na,na
48648,2012,6,27,6.0,1.0,na,na
48648,2012,6,28,0.0,1.1,na,na
48648,2012,6,29,0.0,1.3,na,na
48648,2012,6,30,0.0,1.4,na,na
48648,2012,7,1,0.0,1.3,na,na
48648,2012,7,2,1.6,1.5,na,na
48648,2012,7,3,2.0,1.2,na,na
48648,2012,7,4,0.0,1.2,na,na
48648,2012,7,5,2.8,1.0,na,na
48648,2012,7,6,0.0,1.6,na,na
48648,2012,7,7,25.0,1.5,na,na
48648,2012,7,8,0.0,1.4,na,na
48648,2012,7,9,30.8,1.2,na,na
48648,2012,7,10,0.0,1.2,na,na
48648,2012,7,11,3.2,1.1,na,na
48648,2012,7,12,0.0,1.6,na,na
48648,2012,7,13,0.0,2.4,na,na
48648,2012,7,14,0.0,1.7,na,na
48648,2012,7,15,0.0,1.7,na,na
48648,2012,7,16,48.4,1.4,na,na
48648,2012,7,17,2.0,1.4,na,na
48648,2012,7,18,33.6,1.1,na,na
48648,2012,7,19,7.8,0.8,na,na
48648,2012,7,20,0.2,1.2,na,na
48648,2012,7,21,0.0,1.2,na,na
48648,2012,7,22,0.6,1.1,na,na
48648,2012,7,23,5.0,0.9,na,na
48648,2012,7,24,0.0,1.1,na,na
48648,2012,7,25,0.0,1.5,na,na
48648,2012,7,26,0.0,1.6,na,na
48648,2012,7,27,0.0,1.5,na,na
48648,2012,7,28,0.0,1.4,na,na
48648,2012,7,29,0.0,1.3,na,na
48648,2012,7,30,0.6,1.1,na,na
48648,2012,7,31,0.8,1.2,na,na
48648,2012,8,1,0.0,1.5,na,na
48648,2012,8,2,0.8,1.2,na,na
48648,2012,8,3,0.0,1.3,na,na
48648,2012,8,4,0.0,1.3,na,na
48648,2012,8,5,0.0,1.2,na,na
48648,2012,8,6,-33.3,1.3,na,na
48648,2012,8,7,0.0,1.1,na,na
48648,2012,8,8,0.0,1.6,na,na
48648,2012,8,9,0.0,1.8,na,na
48648,2012,8,10,0.0,1.6,na,na
48648,2012,8,11,0.0,1.3,na,na
48648,2012,8,12,0.0,1.2,na,na
48648,2012,8,13,0.0,1.2,na,na
48648,2012,8,14,1.4,1.4,na,na
48648,2012,8,15,18.0,1.2,na,na
48648,2012,8,16,0.2,1.0,na,na
48648,2012,8,17,4.2,1.0,na,na
48648,2012,8,18,1.4,1.4,na,na
48648,2012,8,19,21.0,1.3,na,na
48648,2012,8,20,8.8,1.2,na,na
48648,2012,8,21,6.2,1.1,na,na
48648,2012,8,22,-33.3,1.2,na,na
48648,2012,8,23,0.0,1.5,na,na
48648,2012,8,24,4.2,1.1,na,na
48648,2012,8,25,2.4,1.4,na,na
48648,2012,8,26,19.0,0.7,na,na
48648,2012,8,27,3.0,1.3,na,na
48648,2012,8,28,1.6,1.2,na,na
48648,2012,8,29,0.0,1.6,na,na
48648,2012,8,30,0.0,1.4,na,na
48648,2012,8,31,0.0,1.4,na,na
48648,2012,9,1,0.0,1.4,na,na
48648,2012,9,2,0.0,1.1,na,na
48648,2012,9,3,0.0,1.2,na,na
48648,2012,9,4,4.2,1.1,na,na
48648,2012,9,5,10.8,1.1,na,na
48648,2012,9,6,0.0,1.4,na,na
48648,2012,9,7,0.0,1.3,na,na
48648,2012,9,8,0.4,1.0,na,na
48648,2012,9,9,12.6,1.1,na,na
48648,2012,9,10,-33.3,1.1,na,na
48648,2012,9,11,25.2,1.4,na,na
48648,2012,9,12,6.6,1.5,na,na
48648,2012,9,13,6.0,1.6,na,na
48648,2012,9,14,0.0,0.9,na,na
48648,2012,9,15,0.0,1.2,na,na
48648,2012,9,16,1.6,1.0,na,na
48648,2012,9,17,0.0,1.1,na,na
48648,2012,9,18,0.0,1.2,na,na
48648,2012,9,19,-33.3,1.1,na,na
48648,2012,9,20,16.6,0.7,na,na
48648,2012,9,21,42.6,1.3,na,na
48648,2012,9,22,0.0,1.4,na,na
48648,2012,9,23,0.0,1.2,na,na
48648,2012,9,24,0.0,1.5,na,na
48648,2012,9,25,12.0,1.3,na,na
48648,2012,9,26,2.0,1.2,na,na
48648,2012,9,27,0.4,1.4,na,na
48648,2012,9,28,-33.3,1.0,na,na
48648,2012,9,29,-33.3,0.9,na,na
48648,2012,9,30,0.0,1.2,na,na
48648,2012,10,1,-33.3,1.4,na,na
48648,2012,10,2,0.0,1.3,na,na
48648,2012,10,3,0.0,1.4,na,na
48648,2012,10,4,-33.3,1.7,na,na
48648,2012,10,5,0.0,1.6,na,na
48648,2012,10,6,1.4,1.6,na,na
48648,2012,10,7,0.0,1.7,na,na
48648,2012,10,8,0.0,1.2,na,na
48648,2012,10,9,24.8,1.2,na,na
48648,2012,10,10,28.2,1.3,na,na
48648,2012,10,11,14.2,1.3,na,na
48648,2012,10,12,20.4,1.0,na,na
48648,2012,10,13,75.2,0.8,na,na
48648,2012,10,14,0.0,1.1,na,na
48648,2012,10,15,0.4,1.2,na,na
48648,2012,10,16,11.2,1.1,na,na
48648,2012,10,17,11.4,0.9,na,na
48648,2012,10,18,17.8,1.0,na,na
48648,2012,10,19,5.0,0.9,na,na
48648,2012,10,20,32.8,0.9,na,na
48648,2012,10,21,33.0,1.1,na,na
48648,2012,10,22,0.0,0.6,na,na
48648,2012,10,23,0.0,1.1,na,na
48648,2012,10,24,0.0,1.2,na,na
48648,2012,10,25,54.2,1.0,na,na
48648,2012,10,26,0.0,1.2,na,na
48648,2012,10,27,20.2,1.1,na,na
48648,2012,10,28,0.0,0.9,na,na
48648,2012,10,29,3.8,1.1,na,na
48648,2012,10,30,52.2,0.8,na,na
48648,2012,10,31,52.8,0.8,na,na
48648,2012,11,1,67.6,0.8,na,na
48648,2012,11,2,19.2,1.0,na,na
48648,2012,11,3,40.8,1.1,na,na
48648,2012,11,4,16.6,0.9,na,na
48648,2012,11,5,23.2,0.9,na,na
48648,2012,11,6,3.4,1.1,na,na
48648,2012,11,7,51.0,1.4,na,na
48648,2012,11,8,28.4,1.0,na,na
48648,2012,11,9,21.6,1.0,na,na
48648,2012,11,10,44.2,1.0,na,na
48648,2012,11,11,1.2,1.0,na,na
48648,2012,11,12,28.6,1.2,na,na
48648,2012,11,13,17.8,0.9,na,na
48648,2012,11,14,-33.3,1.0,na,na
48648,2012,11,15,24.8,1.0,na,na
48648,2012,11,16,0.0,1.2,na,na
48648,2012,11,17,1.2,1.0,na,na
48648,2012,11,18,40.2,0.8,na,na
48648,2012,11,19,37.6,0.7,na,na
48648,2012,11,20,0.0,1.0,na,na
48648,2012,11,21,-33.3,1.3,na,na
48648,2012,11,22,-33.3,1.1,na,na
48648,2012,11,23,38.0,1.0,na,na
48648,2012,11,24,0.4,1.5,na,na
48648,2012,11,25,1.2,1.3,na,na
48648,2012,11,26,12.6,1.2,na,na
48648,2012,11,27,37.0,1.4,na,na
48648,2012,11,28,125.4,1.4,na,na
48648,2012,11,29,1.6,0.9,na,na
48648,2012,11,30,0.4,0.9,na,na
48648,2012,12,1,11.2,0.9,na,na
48648,2012,12,2,11.8,1.3,na,na
48648,2012,12,3,28.8,0.9,na,na
48648,2012,12,4,28.8,1.0,na,na
48648,2012,12,5,0.2,0.8,na,na
48648,2012,12,6,2.6,1.0,na,na
48648,2012,12,7,30.8,1.0,na,na
48648,2012,12,8,46.6,0.9,na,na
48648,2012,12,9,34.4,1.0,na,na
48648,2012,12,10,0.0,0.7,na,na
48648,2012,12,11,1.0,0.7,na,na
48648,2012,12,12,11.8,1.2,na,na
48648,2012,12,13,30.0,1.0,na,na
48648,2012,12,14,11.6,1.0,na,na
48648,2012,12,15,-33.3,0.8,na,na
48648,2012,12,16,33.8,0.9,na,na
48648,2012,12,17,7.8,0.7,na,na
48648,2012,12,18,7.4,0.8,na,na
48648,2012,12,19,1.4,1.0,na,na
48648,2012,12,20,5.4,0.9,na,na
48648,2012,12,21,57.6,0.9,na,na
48648,2012,12,22,0.4,0.8,na,na
48648,2012,12,23,31.0,0.7,na,na
48648,2012,12,24,-33.3,0.9,na,na
48648,2012,12,25,0.0,1.1,na,na
48648,2012,12,26,0.0,1.0,na,na
48648,2012,12,27,7.2,1.0,na,na
48648,2012,12,28,2.2,0.8,na,na
48648,2012,12,29,37.2,1.0,na,na
48648,2012,12,30,14.2,1.0,na,na
48648,2012,12,31,-33.3,0.9,na,na
48648,2013,1,1,0.0,0.7,na,na
48648,2013,1,2,6.4,1.1,na,na
48648,2013,1,3,0.0,1.2,na,na
48648,2013,1,4,70.0,1.3,na,na
48648,2013,1,5,1.0,1.3,na,na
48648,2013,1,6,1.4,1.0,na,na
48648,2013,1,7,0.0,1.0,na,na
48648,2013,1,8,0.0,1.8,na,na
48648,2013,1,9,0.0,1.6,na,na
48648,2013,1,10,0.0,1.1,na,na
48648,2013,1,11,0.4,1.3,na,na
48648,2013,1,12,0.0,1.0,na,na
48648,2013,1,13,4.2,1.0,na,na
48648,2013,1,14,4.8,1.0,na,na
48648,2013,1,15,0.6,0.9,na,na
48648,2013,1,16,1.4,1.1,na,na
48648,2013,1,17,0.8,0.9,na,na
48648,2013,1,18,1.0,1.2,na,na
48648,2013,1,19,0.0,0.9,na,na
48648,2013,1,20,25.2,0.7,na,na
48648,2013,1,21,0.0,1.0,na,na
48648,2013,1,22,0.0,1.2,na,na
48648,2013,1,23,30.4,1.0,na,na
48648,2013,1,24,90.2,0.9,na,na
48648,2013,1,25,103.0,1.2,na,na
48648,2013,1,26,0.0,0.9,na,na
48648,2013,1,27,16.6,1.0,na,na
48648,2013,1,28,13.8,0.6,na,na
48648,2013,1,29,0.0,0.8,na,na
48648,2013,1,30,0.0,1.2,na,na
48648,2013,1,31,0.0,1.2,na,na
48648,2013,2,1,28.4,1.5,na,na
48648,2013,2,2,0.0,1.4,na,na
48648,2013,2,3,1.6,0.9,na,na
48648,2013,2,4,1.6,1.0,na,na
48648,2013,2,5,0.0,0.9,na,na
48648,2013,2,6,7.4,1.0,na,na
48648,2013,2,7,4.4,0.8,na,na
48648,2013,2,8,10.4,0.9,na,na
48648,2013,2,9,0.0,0.8,na,na
48648,2013,2,10,0.0,1.0,na,na
48648,2013,2,11,0.0,1.2,na,na
48648,2013,2,12,2.4,1.3,na,na
48648,2013,2,13,1.6,1.1,na,na
48648,2013,2,14,9.6,0.8,na,na
48648,2013,2,15,0.0,0.9,na,na
48648,2013,2,16,13.8,1.1,na,na
48648,2013,2,17,12.8,0.8,na,na
48648,2013,2,18,65.8,1.0,na,na
48648,2013,2,19,0.2,0.9,na,na
48648,2013,2,20,24.2,0.9,na,na
48648,2013,2,21,51.6,0.9,na,na
48648,2013,2,22,0.0,1.0,na,na
48648,2013,2,23,1.0,1.0,na,na
48648,2013,2,24,30.4,1.0,na,na
48648,2013,2,25,7.2,0.9,na,na
48648,2013,2,26,4.4,0.8,na,na
48648,2013,2,27,26.0,1.0,na,na
48648,2013,2,28,0.0,1.0,na,na
48648,2013,3,1,0.0,0.9,na,na
48648,2013,3,2,0.0,1.0,na,na
48648,2013,3,3,0.2,1.0,na,na
48648,2013,3,4,0.0,1.3,na,na
48648,2013,3,5,0.0,1.6,na,na
48648,2013,3,6,0.0,1.6,na,na
48648,2013,3,7,0.0,1.3,na,na
48648,2013,3,8,24.0,0.8,na,na
48648,2013,3,9,0.0,1.1,na,na
48648,2013,3,10,22.4,1.2,na,na
48648,2013,3,11,44.8,0.9,na,na
48648,2013,3,12,39.0,1.2,na,na
48648,2013,3,13,64.8,1.2,na,na
48648,2013,3,14,0.0,1.1,na,na
48648,2013,3,15,0.4,1.2,na,na
48648,2013,3,16,3.6,1.4,na,na
48648,2013,3,17,-33.3,1.0,na,na
48648,2013,3,18,19.2,1.1,na,na
48648,2013,3,19,0.2,0.9,na,na
48648,2013,3,20,-33.3,1.0,na,na
48648,2013,3,21,4.0,1.1,na,na
48648,2013,3,22,14.4,1.0,na,na
48648,2013,3,23,20.8,1.1,na,na
48648,2013,3,24,-33.3,0.8,na,na
48648,2013,3,25,6.6,1.5,na,na
48648,2013,3,26,6.0,1.2,na,na
48648,2013,3,27,0.0,1.3,na,na
48648,2013,3,28,10.2,0.9,na,na
48648,2013,3,29,18.8,1.0,na,na
48648,2013,3,30,14.6,1.0,na,na
48648,2013,3,31,9.2,1.0,na,na
48648,2013,4,1,12.8,0.9,na,na
48648,2013,4,2,5.8,1.2,na,na
48648,2013,4,3,1.0,1.0,na,na
48648,2013,4,4,0.0,1.4,na,na
48648,2013,4,5,-33.3,1.2,na,na
48648,2013,4,6,6.3,1.4,na,na
48648,2013,4,7,1.3,1.6,na,na
48648,2013,4,8,0.0,1.1,na,na
48648,2013,4,9,15.8,1.6,na,na
48648,2013,4,10,48.2,1.3,na,na
48648,2013,4,11,12.2,0.9,na,na
48648,2013,4,12,6.4,1.0,na,na
48648,2013,4,13,3.0,0.9,na,na
48648,2013,4,14,-33.3,0.8,na,na
48648,2013,4,15,0.0,1.1,na,na
48648,2013,4,16,0.0,1.4,na,na
48648,2013,4,17,10.0,1.5,na,na
48648,2013,4,18,0.0,1.4,na,na
48648,2013,4,19,1.2,1.3,na,na
48648,2013,4,20,0.4,0.9,na,na
48648,2013,4,21,56.2,1.0,na,na
48648,2013,4,22,66.4,0.9,na,na
48648,2013,4,23,3.2,1.2,na,na
48648,2013,4,24,101.0,1.4,na,na
48648,2013,4,25,-33.3,1.2,na,na
48648,2013,4,26,27.6,1.0,na,na
48648,2013,4,27,0.0,1.3,na,na
48648,2013,4,28,0.8,1.2,na,na
48648,2013,4,29,78.0,1.3,na,na
48648,2013,4,30,6.6,1.2,na,na
48648,2013,5,1,1.0,0.7,na,na
48648,2013,5,2,0.4,1.1,na,na
48648,2013,5,3,68.0,1.5,na,na
48648,2013,5,4,1.2,1.0,na,na
48648,2013,5,5,103.8,0.9,na,na
48648,2013,5,6,37.4,1.2,na,na
48648,2013,5,7,84.0,1.1,na,na
48648,2013,5,8,2.2,1.3,na,na
48648,2013,5,9,0.0,1.4,na,na
48648,2013,5,10,0.0,1.4,na,na
48648,2013,5,11,0.0,1.5,na,na
48648,2013,5,12,0.0,1.2,na,na
48648,2013,5,13,0.0,1.0,na,na
48648,2013,5,14,0.6,0.9,na,na
48648,2013,5,15,1.0,1.0,na,na
48648,2013,5,16,0.0,1.4,na,na
48648,2013,5,17,1.0,0.9,na,na
48648,2013,5,18,0.4,1.0,na,na
48648,2013,5,19,0.2,1.4,na,na
48648,2013,5,20,-33.3,1.4,na,na
48648,2013,5,21,0.0,1.5,na,na
48648,2013,5,22,0.0,1.4,na,na
48648,2013,5,23,0.0,-1.1,na,na
48648,2013,5,24,7.6,1.1,na,na
48648,2013,5,25,2.0,1.3,na,na
48648,2013,5,26,-33.3,1.1,na,na
48648,2013,5,27,8.4,1.1,na,na
48648,2013,5,28,6.6,1.3,na,na
48648,2013,5,29,1.4,1.3,na,na
48648,2013,5,30,1.8,1.4,na,na
48648,2013,5,31,9.2,1.4,na,na
48648,2013,6,1,0.0,1.4,na,na
48648,2013,6,2,0.2,1.7,na,na
48648,2013,6,3,0.0,1.6,na,na
48648,2013,6,4,0.2,1.3,na,na
48648,2013,6,5,2.8,1.1,na,na
48648,2013,6,6,-33.3,1.0,na,na
48648,2013,6,7,4.4,1.2,na,na
48648,2013,6,8,-33.3,1.2,na,na
48648,2013,6,9,8.8,1.6,na,na
48648,2013,6,10,0.0,1.6,na,na
48648,2013,6,11,1.2,1.3,na,na
48648,2013,6,12,0.0,1.6,na,na
48648,2013,6,13,0.0,1.6,na,na
48648,2013,6,14,0.0,1.2,na,na
48648,2013,6,15,0.0,1.0,na,na
48648,2013,6,16,0.0,1.4,na,na
48648,2013,6,17,0.0,1.1,na,na
48648,2013,6,18,0.0,1.3,na,na
48648,2013,6,19,0.0,1.6,na,na
48648,2013,6,20,0.0,1.6,na,na
48648,2013,6,21,0.0,1.3,na,na
48648,2013,6,22,0.0,1.3,na,na
48648,2013,6,23,0.0,1.1,na,na
48648,2013,6,24,0.0,1.3,na,na
48648,2013,6,25,0.4,0.8,na,na
48648,2013,6,26,1.2,0.9,na,na
48648,2013,6,27,0.0,1.2,na,na
48648,2013,6,28,0.0,1.4,na,na
48648,2013,6,29,0.0,1.6,na,na
48648,2013,6,30,0.0,1.6,na,na
48648,2013,7,1,6.2,1.2,na,na
48648,2013,7,2,0.0,1.3,na,na
48648,2013,7,3,0.0,1.5,na,na
48648,2013,7,4,29.6,1.2,na,na
48648,2013,7,5,-33.3,0.9,na,na
48648,2013,7,6,0.0,1.4,na,na
48648,2013,7,7,0.0,1.4,na,na
48648,2013,7,8,0.6,1.2,na,na
48648,2013,7,9,24.6,1.4,na,na
48648,2013,7,10,24.4,1.1,na,na
48648,2013,7,11,-33.3,1.3,na,na
48648,2013,7,12,-33.3,1.3,na,na
48648,2013,7,13,24.6,1.3,na,na
48648,2013,7,14,-33.3,0.9,na,na
48648,2013,7,15,0.0,1.0,na,na
48648,2013,7,16,23.6,0.8,na,na
48648,2013,7,17,4.0,0.9,na,na
48648,2013,7,18,0.4,1.1,na,na
48648,2013,7,19,0.0,1.2,na,na
48648,2013,7,20,0.0,1.2,na,na
48648,2013,7,21,0.0,1.1,na,na
48648,2013,7,22,0.0,1.1,na,na
48648,2013,7,23,0.0,1.2,na,na
48648,2013,7,24,0.0,1.0,na,na
48648,2013,7,25,0.0,1.1,na,na
48648,2013,7,26,9.8,0.8,na,na
48648,2013,7,27,0.0,1.1,na,na
48648,2013,7,28,0.0,1.0,na,na
48648,2013,7,29,3.4,1.1,na,na
48648,2013,7,30,0.0,1.3,na,na
48648,2013,7,31,0.0,1.3,na,na
48648,2013,8,1,0.0,1.1,na,na
48648,2013,8,2,0.0,1.1,na,na
48648,2013,8,3,0.0,1.2,na,na
48648,2013,8,4,0.0,1.4,na,na
48648,2013,8,5,0.0,1.3,na,na
48648,2013,8,6,0.0,1.6,na,na
48648,2013,8,7,0.4,1.1,na,na
48648,2013,8,8,0.0,1.6,na,na
48648,2013,8,9,0.0,1.2,na,na
48648,2013,8,10,0.0,1.0,na,na
48648,2013,8,11,2.6,1.2,na,na
48648,2013,8,12,22.2,1.3,na,na
48648,2013,8,13,-33.3,1.3,na,na
48648,2013,8,14,0.0,1.5,na,na
48648,2013,8,15,-33.3,2.0,na,na
48648,2013,8,16,6.4,1.5,na,na
48648,2013,8,17,-33.3,1.3,na,na
48648,2013,8,18,0.4,1.1,na,na
48648,2013,8,19,29.8,1.0,na,na
48648,2013,8,20,0.0,1.3,na,na
48648,2013,8,21,0.0,1.1,na,na
48648,2013,8,22,84.8,1.2,na,na
48648,2013,8,23,-33.3,1.5,na,na
48648,2013,8,24,0.0,1.3,na,na
48648,2013,8,25,-33.3,1.1,na,na
48648,2013,8,26,-33.3,1.6,na,na
48648,2013,8,27,-33.3,1.3,na,na
48648,2013,8,28,-33.3,1.3,na,na
48648,2013,8,29,-33.3,1.0,na,na
48648,2013,8,30,4.8,1.0,na,na
48648,2013,8,31,38.4,1.1,na,na
48648,2013,9,1,88.6,0.9,na,na
48648,2013,9,2,2.0,0.8,na,na
48648,2013,9,3,29.6,1.0,na,na
48648,2013,9,4,19.8,0.9,na,na
48648,2013,9,5,40.8,1.0,na,na
48648,2013,9,6,0.0,1.5,na,na
48648,2013,9,7,10.2,1.3,na,na
48648,2013,9,8,0.8,1.3,na,na
48648,2013,9,9,4.4,1.4,na,na
48648,2013,9,10,-33.3,1.4,na,na
48648,2013,9,11,7.8,1.0,na,na
48648,2013,9,12,0.0,1.2,na,na
48648,2013,9,13,2.4,1.1,na,na
48648,2013,9,14,16.2,1.2,na,na
48648,2013,9,15,0.0,1.1,na,na
48648,2013,9,16,0.0,0.9,na,na
48648,2013,9,17,0.0,0.7,na,na
48648,2013,9,18,0.0,1.0,na,na
48648,2013,9,19,0.0,1.2,na,na
48648,2013,9,20,-33.3,1.1,na,na
48648,2013,9,21,0.0,1.2,na,na
48648,2013,9,22,0.0,1.4,na,na
48648,2013,9,23,0.0,1.5,na,na
48648,2013,9,24,0.0,1.2,na,na
48648,2013,9,25,0.0,1.2,na,na
48648,2013,9,26,16.0,0.8,na,na
48648,2013,9,27,0.2,1.1,na,na
48648,2013,9,28,0.0,1.3,na,na
48648,2013,9,29,10.6,1.9,na,na
48648,2013,9,30,0.0,1.5,na,na
48648,2013,10,1,0.0,1.0,na,na
48648,2013,10,2,0.2,1.1,na,na
48648,2013,10,3,3.0,0.9,na,na
48648,2013,10,4,0.0,1.4,na,na
48648,2013,10,5,0.4,1.8,na,na
48648,2013,10,6,0.0,1.7,na,na
48648,2013,10,7,0.0,1.5,na,na
48648,2013,10,8,0.0,1.3,na,na
48648,2013,10,9,0.0,1.5,na,na
48648,2013,10,10,118.0,1.1,na,na
48648,2013,10,11,0.0,0.9,na,na
48648,2013,10,12,1.6,1.2,na,na
48648,2013,10,13,0.0,1.8,na,na
48648,2013,10,14,0.4,1.4,na,na
48648,2013,10,15,-33.3,1.3,na,na
48648,2013,10,16,0.0,1.0,na,na
48648,2013,10,17,3.6,1.2,na,na
48648,2013,10,18,12.2,1.0,na,na
48648,2013,10,19,26.6,1.1,na,na
48648,2013,10,20,0.0,1.3,na,na
